sample_id,Lead_(ppb),parcel_id,Date_Submitted,google_add,Latitude,Longitude,Owner_Type,Land_Value,Land_Improvements_Value,Residential_Building_Value,Residential_Building_Style,Commercial_Building_Value,Building_Storeys,Parcel_Acres,Rental,Use_Type,Prop_Class,Year_Built,USPS_Vacancy,Zoning,Future_Landuse,DRAFT_Zone,Housing_Condition_2012,Housing_Condition_2014,Commercial_Condition_2013,Hydrant_Type,Ward,PRECINCT,CENTRACT,CENBLOCK,SL_Type,SL_Type2,SL_Lead,Homestead,Homestead_Percent,HomeSEV
sample_007945,1.0,parcel_010199,2016-02-09 13:42:41,"939 Lincoln Ave, Flint, MI 48507, USA",42.990631,-83.692165,Private,1750,0,59385,ONE STORY,0.0,0,0.08,No,Residential,RI,1921,N,B,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,9,59,004000,2,0,0,0,Yes,100.0,8000
sample_006760,1.0,parcel_003699,2016-02-09 13:43:17,"1822 Greenbriar Ln, Flint, MI 48507, USA",42.9854747,-83.7090335,Private,16902,585,17001,ONE STORY,0.0,0,0.175,No,Residential,RI,1958,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,8,53,013500,5,1,0,0,Yes,100.0,19200
sample_006275,1.0,parcel_004422,2016-02-09 14:09:12,"1013 W Pierson Rd, Flint, MI 48505, USA",43.0605956,-83.7176901,Private,18522,10846,33512,ONE STORY,116459.9975,1,0.579,No,Commercial,CI,0,N,D-2,Mixed Residential,MR-2, , ,Good,A.D.,2,9,000500,3,0,0,0,No,0.0,0
sample_004095,18.0,parcel_004422,2016-02-19 12:26:12,"1013 W Pierson Rd, Flint, MI 48505, USA",43.0605956,-83.7176901,Private,18522,10846,33512,ONE STORY,116459.9975,1,0.579,No,Commercial,CI,0,N,D-2,Mixed Residential,MR-2, , ,Good,A.D.,2,9,000500,3,0,0,0,No,0.0,0
sample_000087,1.0,parcel_007437,2016-02-09 14:09:22,"618 W Eldridge Ave, Flint, MI 48505, USA",43.055182,-83.712396,Private,1750,0,20300,ONE STORY,0.0,0,0.201,No,Residential,RI,1953,N,A2,Green Neighborhood,GN-1,Good,Good, ,Dar,2,6,000600,1,1,0,0,Yes,100.0,11000
sample_000546,1.0,parcel_005329,2016-02-09 14:09:26,"1124 Sutton Ave, Flint, MI 48504, USA",43.026269,-83.735194,Private,1100,0,35408,ONE STORY,0.0,0,0.101,Yes,Residential,RI,0,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,34,001300,1,0,0,0,No,0.0,0
sample_007317,1.0,parcel_006060,2016-02-09 14:09:27,"802 S Franklin Ave, Flint, MI 48503, USA",43.019243,-83.665504,Private,21914,0,149012,TWO UNIT,0.0,0,0.172,No,Residential,RI,1940,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,7,43,003000,1,5,0,1,Yes,67.0,0
sample_004606,1.0,parcel_009828,2016-02-09 14:09:41,"1501 Woodslea Dr, Flint, MI 48507, USA",42.999616,-83.66356,Private,37437,2536,22937,ONE STORY,0.0,0,0.525,No,Residential,RI,1951,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,Dar,9,57,003300,1,1,0,0,Yes,100.0,36500
sample_005547,1.0,parcel_008897,2016-02-09 14:09:48,"429 W Ruth Ave, Flint, MI 48505, USA",43.0701342,-83.7094754,Private,1566,0,11511,ONE STORY,0.0,0,0.25,No,Residential,RI,0,N,A2,Green Neighborhood,GN-1,Poor,Fair, ,Dar,1,2,000200,3,1,0,0,Yes,100.0,0
sample_013634,1.0,parcel_005264,2016-02-09 14:09:49,"3112 Sloan St, Flint, MI 48504, USA",43.0271,-83.735714,Private,2049,0,60886,ONE STORY,0.0,0,0.193,No,Residential,RI,1956,Y,A-2,Traditional Neighborhood,TN-2,Fair,Good, ,T.C.,6,34,001300,1,1,1,0,No,0.0,0
sample_017608,1.0,parcel_001969,2016-02-09 14:10:41,"814 Lomita Ave, Flint, MI 48505, USA",43.060232,-83.6900239,Private,400,0,5134,ONE STORY,0.0,0,0.092,No,Residential,RI,0,N,B,Green Innovation,GI-1,Fair,Fair, ,Dar,3,13,002000,1,11,0,0,Yes,100.0,0
sample_005143,1.0,parcel_001006,2016-02-09 14:10:42,"3306 Circle Dr, Flint, MI 48507, USA",42.992801,-83.661964,Private,26950,677,27044,ONE STORY,0.0,0,0.354,No,Residential,RI,1961,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,Dar,9,60,003300,1,1,0,0,Yes,100.0,33300
sample_001111,1.0,parcel_000541,2016-02-09 14:10:49,"726 Freeman Ave, Flint, MI 48507, USA",42.993137,-83.686617,Private,3500,0,71879,ONE STORY,0.0,0,0.161,No,Residential,RI,1928,N,B,Traditional Neighborhood,TN-2,Good,Fair, ,Dar,9,59,004000,2,0,0,0,Yes,100.0,12400
sample_005336,1.0,parcel_008253,2016-02-09 14:11:28,"2922 Minnesota Ave, Flint, MI 48506, USA",43.042159,-83.667852,Private,488,0,9937,TWO STORY,0.0,0,0.123,Yes,Residential,RI,1915,N,B,Green Neighborhood,GN-1,Good,Fair, ,T.C.,3,19,002200,3,0,0,0,No,0.0,0
sample_004168,1.0,parcel_009267,2016-02-10 14:11:49,"1810 E Court St, Flint, MI 48503, USA",43.018019,-83.665819,Private,24750,0,124947,TWO STORY,0.0,0,0.139,No,Residential,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,Dar,7,43,003000,3,11,0,0,Yes,100.0,31600
sample_012806,1.0,parcel_004354,2016-02-10 14:12:16,"1610 Knapp Ave, Flint, MI 48503, USA",42.997937,-83.728486,Private,5750,0,105480,ONE STORY,0.0,0,0.115,No,Residential,RI,1958,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,Other,8,50,003600,4,1,0,0,Yes,100.0,13900
sample_001261,1.0,parcel_000964,2016-02-10 14:12:27,"2014 Zimmerman St, Flint, MI 48503, USA",43.0060222,-83.711665,Private,0,0,0,,0.0,0,1.219,No,Commercial,CI,0,N,C-1,Traditional Neighborhood,TN-2, , ,Good,Other,8,49,003700,2,1,0,0,No,0.0,0
sample_009353,1.0,parcel_007942,2016-02-10 14:13:47,"3902 Cheyenne Ave, Flint, MI 48507, USA",42.9882769,-83.656222,Private,2700,0,17628,ONE STORY,0.0,0,0.124,No,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,9,61,003500,3,1,0,0,Yes,100.0,10200
sample_001692,1.0,parcel_010291,2016-02-10 14:13:49,"1016 Lincoln Ave, Flint, MI 48507, USA",42.990733,-83.693825,Private,3000,0,58025,ONE STORY,0.0,0,0.092,No,Residential,RI,1926,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,8,54,013500,2,0,0,0,Yes,100.0,0
sample_006434,3.0,parcel_010291,2016-02-20 12:20:40,"1016 Lincoln Ave, Flint, MI 48507, USA",42.990733,-83.693825,Private,3000,0,58025,ONE STORY,0.0,0,0.092,No,Residential,RI,1926,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,8,54,013500,2,0,0,0,Yes,100.0,0
sample_003375,1.0,parcel_005800,2016-02-10 14:14:04,"3913 Forest Hill Ave, Flint, MI 48504, USA",43.050117,-83.721804,Private,850,0,25084,TWO STORY,0.0,0,0.115,No,Residential,RI,1951,N,A2,Green Neighborhood,GN-1,Good,Fair, ,T.C.,2,10,000700,5,1,0,0,Yes,100.0,13000
sample_012372,1.0,parcel_009145,2016-02-10 14:14:08,"4409 Shawnee Ave, Flint, MI 48507, USA",42.984135,-83.656252,Private,2535,0,15922,ONE STORY,0.0,0,0.117,Yes,Residential,RI,1957,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,9,61,003500,3,1,0,0,Yes,100.0,0
sample_002589,1.0,parcel_004097,2016-02-10 14:28:27,"3521 Dupont St, Flint, MI 48504, USA",43.047655,-83.713861,Land Bank,765,0,23666,CAPECOD,0.0,0,0.103,No,Residential,RI,1950,N,A2,Green Neighborhood,GN-1,Good,Good, ,T.C.,2,16,000700,3,1,0,0,No,0.0,0
sample_003659,1.0,parcel_005524,2016-02-10 14:28:54,"518 Avon St, Flint, MI 48503, USA",43.019658,-83.680887,Private,2624,0,30772,TWO STORY,0.0,0,0.205,No,Residential,RI,0,N,B,Mixed Residential,MR-1,Good,Fair, ,T.C.,7,42,002900,1,11,0,0,Yes,100.0,0
sample_010626,1.0,parcel_010590,2016-02-10 14:29:12,"1117 Barrington Dr, Flint, MI 48503, USA",43.015133,-83.639726,Private,7716,0,42899,TRI-LEVEL,0.0,0,0.197,No,Residential,RI,1964,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,47,003100,2,1,0,0,Yes,100.0,30700
sample_013357,1.0,parcel_009024,2016-02-10 14:29:54,"633 W Bishop Ave, Flint, MI 48505, USA",43.056556,-83.712853,Private,875,0,12743,ONE STORY,0.0,0,0.1,No,Residential,RI,1927,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,Other,2,6,000600,1,1,0,0,Yes,100.0,6800
sample_016062,2.0,parcel_009024,2016-02-10 14:29:24,"633 W Bishop Ave, Flint, MI 48505, USA",43.056556,-83.712853,Private,875,0,12743,ONE STORY,0.0,0,0.1,No,Residential,RI,1927,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,Other,2,6,000600,1,1,0,0,Yes,100.0,6800
sample_003550,4.0,parcel_009024,2015-10-06 12:08:06,"633 W Bishop Ave, Flint, MI 48505, USA",43.056556,-83.712853,Private,875,0,12743,ONE STORY,0.0,0,0.1,No,Residential,RI,1927,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,Other,2,6,000600,1,1,0,0,Yes,100.0,6800
sample_000698,1.0,parcel_001952,2016-02-10 14:30:00,"1123 Mann Ave, Flint, MI 48503, USA",43.0017179,-83.729974,Private,4600,0,51182,ONE STORY,0.0,0,0.092,No,Residential,RI,0,N,A2,City Corridor,CC,Good,Good, ,T.C.,8,48,003600,4,0,0,0,Yes,100.0,9400
sample_016327,1.0,parcel_009008,2016-02-10 14:30:02,"2609 Flushing Rd, Flint, MI 48504, USA",43.022082,-83.724531,Private,12042,0,72527,ONE STORY,0.0,0,0.166,No,Residential,RI,1929,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,6,37,001600,1,11,0,0,Yes,100.0,9500
sample_002734,1.0,parcel_008848,2016-02-10 14:30:05,"1725 Crescent Dr, Flint, MI 48503, USA",43.006203,-83.708579,Private,50668,636,51056,TWO STORY,0.0,0,0.518,No,Residential,RI,1920,N,A2,Traditional Neighborhood,TN-1,Good,Good, ,T.C.,8,51,003700,3,11,0,0,No,0.0,0
sample_003966,1.0,parcel_009909,2016-02-10 14:30:11,"4324 Berger Dr, Flint, MI 48504, USA",43.0548216,-83.7198024,Private,957,0,61383,ONE STORY,0.0,0,0.122,No,Residential,RI,1955,N,A2,Community Open Space,TN-2,Good,Good, ,T.C.,2,9,000500,3,1,0,0,Yes,100.0,8700
sample_011676,1.0,parcel_006223,2016-02-10 14:30:22,"2128 Illinois Ave, Flint, MI 48506, USA",43.031491,-83.661894,Private,940,0,57743,ONE STORY,0.0,0,0.111,No,Residential,RI,1928,N,A2,Green Neighborhood,GN-2,Good,Fair, ,Other,4,24,002600,4,11,0,0,Yes,100.0,0
sample_012690,1.0,parcel_005047,2016-02-10 14:30:27,"929 E 7th St, Flint, MI 48503, USA",43.015439,-83.675303,Private,2435,516,22992,TWO STORY,0.0,0,0.168,No,Residential,RI,1924,N,A2,Traditional Neighborhood,TN-2, ,Fair, ,T.C.,7,42,002900,2,11,0,0,Yes,100.0,13000
sample_011189,1.0,parcel_004435,2016-02-11 13:01:33,"1830 W Court St, Flint, MI 48503, USA",43.007271,-83.710494,Private,41028,584,0,,332208.3408,1,0.347,No,Commercial,CI,0,N,G,University Avenue Core,UC, , ,Good,T.C.,6,51,003700,2,0,0,0,Yes,50.0,30350
sample_003887,1.0,parcel_002673,2016-02-11 13:02:40,"5902 Marja St, Flint, MI 48505, USA",43.066034,-83.720684,Private,1131,0,23979,ONE STORY,0.0,0,0.138,No,Residential,RI,1957,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,T.C.,1,7,000300,2,1,0,0,Yes,100.0,12600
sample_009392,1.0,parcel_008161,2016-02-11 13:03:22,"2216 Colfax Ave, Flint, MI 48503, USA",42.99983,-83.712052,Private,20845,3960,46515,TWO STORY,0.0,0,0.227,No,Residential,RI,1940,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,Dar,8,50,003600,6,1,0,0,Yes,100.0,38500
sample_004534,1.0,parcel_002818,2016-02-11 13:03:27,"850 Lexington Ave, Flint, MI 48507, USA",42.998709,-83.69042,Private,500,0,34840,ONE STORY,0.0,0,0.077,No,Residential,RI,1923,N,A2,Community Open Space,GN-1,Good,Good, ,Dar,9,55,004000,1,11,0,0,Yes,100.0,5900
sample_002968,1.0,parcel_005930,2016-02-11 13:19:07,"3514 Briarwood Dr, Flint, MI 48507, USA",42.989894,-83.704284,Private,14316,4677,15361,ONE STORY,0.0,0,0.164,Yes,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,8,53,013500,2,1,0,0,Yes,100.0,18600
sample_004428,543.0,parcel_005930,2016-01-24 12:09:10,"3514 Briarwood Dr, Flint, MI 48507, USA",42.989894,-83.704284,Private,14316,4677,15361,ONE STORY,0.0,0,0.164,Yes,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,8,53,013500,2,1,0,0,Yes,100.0,18600
sample_004498,1844.0,parcel_005930,2016-02-05 13:03:31,"3514 Briarwood Dr, Flint, MI 48507, USA",42.989894,-83.704284,Private,14316,4677,15361,ONE STORY,0.0,0,0.164,Yes,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,8,53,013500,2,1,0,0,Yes,100.0,18600
sample_015574,1.0,parcel_002222,2016-02-11 13:19:16,"1524 W Atherton Rd, Flint, MI 48507, USA",42.988535,-83.700853,Private,5250,0,65109,ONE STORY,0.0,0,0.161,Yes,Residential,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,8,54,013500,1,1,0,0,No,0.0,0
sample_012342,1.0,parcel_009438,2016-02-11 13:19:28,"1169 Stockton St, Flint, MI 48503, USA",43.006758,-83.690873,Private,633,0,17931,TWO STORY,0.0,0,0.139,No,Residential,RI,2008,N,C1,Green Neighborhood,GN-2,Good,Good, ,T.C.,5,33,002800,3,11,0,0,Yes,100.0,10400
sample_002914,1.0,parcel_001461,2016-02-11 13:19:35,"1401 S Franklin Ave, Flint, MI 48503, USA",43.014293,-83.6645489,Private,124572,0,131987,CAPECOD,0.0,0,0.69,No,Residential,RI,1923,N,A2,Traditional Neighborhood,TN-2, ,Good, ,Other,7,42,003000,3,1,0,0,No,0.0,0
sample_014098,1.0,parcel_005372,2016-02-11 13:19:40,"4112 Comstock Ave, Flint, MI 48504, USA",43.05186,-83.726134,Private,2222,0,63491,TWO STORY,0.0,0,0.135,No,Residential,RI,1960,N,A2,Green Neighborhood,GN-1,Fair,Good, ,T.C.,2,9,000700,1,1,0,0,Yes,100.0,16500
sample_013425,1.0,parcel_001807,2016-02-11 13:19:51,"641 W Bundy Ave, Flint, MI 48505, USA",43.0745691,-83.7130298,Private,855,0,41265,ONE STORY,0.0,0,0.149,No,Residential,RI,1958,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,T.C.,1,2,000200,1,1,0,0,Yes,100.0,7000
sample_016100,1.0,parcel_004264,2016-02-11 13:20:04,"215 Tennyson Ave, Flint, MI 48507, USA",42.982589,-83.672644,Private,9676,0,94948,ONE STORY,0.0,0,0.176,No,Residential,RI,1951,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,9,60,003500,1,1,0,0,Yes,100.0,12400
sample_014749,1.0,parcel_006685,2016-02-11 13:20:09,"3206 Kirkwood Ln, Flint, MI 48504, USA",43.0449132,-83.7261595,Private,1073,0,19956,CAPECOD,0.0,0,0.168,No,Residential,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,2,10,000900,2,1,0,0,Yes,100.0,12500
sample_006312,6.0,parcel_006685,2016-02-11 13:20:17,"3206 Kirkwood Ln, Flint, MI 48504, USA",43.0449132,-83.7261595,Private,1073,0,19956,CAPECOD,0.0,0,0.168,No,Residential,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,2,10,000900,2,1,0,0,Yes,100.0,12500
sample_012414,1.0,parcel_006653,2016-02-11 13:24:20,"2217 Dakota Ave, Flint, MI 48506, USA",43.041517,-83.661676,Private,1435,0,57724,CAPECOD,0.0,0,0.096,No,Residential,RI,0,Y,B,Green Neighborhood,GN-1,Fair,Fair, ,Dar,4,21,002300,2,0,0,0,Yes,100.0,6600
sample_007333,1.0,parcel_007445,2016-02-12 13:00:26,"1108 Pershing St, Flint, MI 48503, USA",43.004864,-83.710739,Private,1178,0,85668,ONE STORY,0.0,0,0.067,No,Residential,RI,1919,N,B,Traditional Neighborhood,TN-2,Good,Good, ,Other,8,51,003700,1,11,0,0,Yes,100.0,12400
sample_013187,1.0,parcel_009636,2016-02-12 13:00:31,"6610 Cranwood Dr, Flint, MI 48505, USA",43.071902,-83.71478,Private,773,493,26773,ONE STORY,0.0,0,0.118,No,Residential,RI,1956,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,1,2,000100,3,1,0,0,Yes,100.0,14000
sample_001579,86.0,parcel_009636,2016-02-12 13:20:07,"6610 Cranwood Dr, Flint, MI 48505, USA",43.071902,-83.71478,Private,773,493,26773,ONE STORY,0.0,0,0.118,No,Residential,RI,1956,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,1,2,000100,3,1,0,0,Yes,100.0,14000
sample_008730,1.0,parcel_006473,2016-02-12 13:02:58,"340 Buckingham Ave, Flint, MI 48507, USA",42.987889,-83.6699639,Private,7430,0,86512,TWO STORY,0.0,0,0.132,No,Residential,RI,0,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,9,61,003500,2,11,0,0,Yes,100.0,11900
sample_008469,3.0,parcel_006473,2015-10-13 14:30:24,"340 Buckingham Ave, Flint, MI 48507, USA",42.987889,-83.6699639,Private,7430,0,86512,TWO STORY,0.0,0,0.132,No,Residential,RI,0,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,9,61,003500,2,11,0,0,Yes,100.0,11900
sample_001016,1.0,parcel_004751,2016-02-12 13:03:05,"2217 Miller Rd, Flint, MI 48503, USA",43.000381,-83.714196,Private,18000,0,45378,ONE STORY,0.0,0,0.275,No,Residential,RI,1955,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,Dar,8,50,003600,6,5,0,1,Yes,100.0,34400
sample_009796,1.0,parcel_006506,2016-02-12 13:04:02,"1325 Eldorado Dr, Flint, MI 48504, USA",43.0310149,-83.738945,Private,8078,741,30249,TRI-LEVEL,0.0,0,0.318,No,Residential,RI,1963,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,34, , ,1,0,0,Yes,100.0,19500
sample_004164,1.0,parcel_009600,2016-02-12 13:05:26,"3512 W Court St, Flint, MI 48503, USA",43.00715,-83.732831,Private,13110,0,12475,ONE STORY,0.0,0,0.126,No,Residential,RI,1942,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,38,001600,4,1,0,0,Yes,100.0,13500
sample_006248,1.0,parcel_008276,2016-02-12 13:05:32,"3132 Sherwood Dr, Flint, MI 48503, USA",43.010253,-83.725059,Private,22127,0,25794,ONE STORY,0.0,0,0.155,No,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,38,001600,5,1,0,0,Yes,100.0,26100
sample_003285,1.0,parcel_010436,2016-02-12 13:18:41,"151 Edwin Ave, Flint, MI 48505, USA",43.052756,-83.702635,Private,995,0,21884,ONE STORY,0.0,0,0.253,No,Residential,RI,1949,N,B,Green Neighborhood,GN-1, ,Good, ,Dar,3,15,000800,2,0,0,0,Yes,100.0,11200
sample_007391,1.0,parcel_005393,2016-02-12 13:18:44,"3845 Kent St, Flint, MI 48503, USA",43.008021,-83.63504,Private,23227,0,23984,TWO STORY,0.0,0,0.204,No,Residential,RI,1962,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,T.C.,7,47,003100,1,1,0,0,Yes,100.0,23600
sample_002388,1.0,parcel_002975,2016-02-12 13:19:08,"701 Vermilya Ave, Flint, MI 48507, USA",42.99143,-83.686053,Private,2500,0,55762,ONE STORY,0.0,0,0.115,No,Residential,RI,1925,N,B,Traditional Neighborhood,TN-2,Good,Good, ,Mueller,9,59,004000,2,1,0,0,Yes,100.0,7700
sample_015295,1.0,parcel_002261,2016-02-12 13:19:20,"3427 Santa Clara Ct, Flint, MI 48504, USA",43.028292,-83.741055,Private,6428,0,30256,ONE STORY,0.0,0,0.21,No,Residential,RI,1965,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,34,001300,1,1,0,0,Yes,100.0,18300
sample_004789,1.0,parcel_004031,2016-02-12 13:19:28,"1829 Greenbriar Ln, Flint, MI 48507, USA",42.9853815,-83.7092794,Private,16121,693,20460,ONE STORY,0.0,0,0.162,No,Residential,RI,1959,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,8,53,013500,5,1,0,0,Yes,100.0,21000
sample_014995,1.0,parcel_001007,2016-02-12 13:20:06,"613 Spencer St, Flint, MI 48505, USA",43.04642,-83.695623,Private,415,0,32849,CAPECOD,0.0,0,0.099,Yes,Residential,RI,1950,N,B,Green Neighborhood,GN-1,Good,Good, ,Dar,3,18,001100,1,1,0,0,Yes,100.0,0
sample_003009,1.0,parcel_009383,2016-02-12 13:20:12,"1825 Cherrylawn Dr, Flint, MI 48504, USA",43.0583669,-83.7278089,Private,940,0,54575,ONE STORY,0.0,0,0.125,No,Residential,RI,1954,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,2,8,000500,2,1,0,0,Yes,100.0,9300
sample_008078,1.0,parcel_010558,2016-02-12 13:20:24,"3305 Brunswick Ave, Flint, MI 48507, USA",42.991902,-83.690437,Private,2734,0,56811,ONE STORY,0.0,0,0.126,No,Residential,RI,0,N,B,Traditional Neighborhood,TN-2,Good,Fair, ,Mueller,9,59,004000,2,0,0,0,Yes,100.0,6900
sample_004848,1.0,parcel_009312,2016-02-12 13:44:48,"2815 Clement St, Flint, MI 48504, USA",43.030016,-83.726183,Private,771,0,52335,ONE STORY,0.0,0,0.121,No,Residential,RI,1929,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,6,34,001200,3,0,0,0,Yes,100.0,0
sample_011196,2.0,parcel_009312,2016-02-12 13:19:48,"2815 Clement St, Flint, MI 48504, USA",43.030016,-83.726183,Private,771,0,52335,ONE STORY,0.0,0,0.121,No,Residential,RI,1929,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,6,34,001200,3,0,0,0,Yes,100.0,0
sample_009179,1.0,parcel_010669,2016-02-13 12:24:57,"1901 Mallery St, Flint, MI 48504, USA",43.027552,-83.713311,Private,3168,0,75280,ONE STORY,0.0,0,0.155,No,Residential,RI,1949,N,A2,Green Neighborhood,GN-2,Fair,Good, ,T.C.,6,36,001200,1,0,0,0,Yes,100.0,9700
sample_006167,1.0,parcel_007317,2016-02-13 12:24:59,"4202 Greenbrook Ln, Flint, MI 48507, USA",42.984873,-83.7073065,Private,22858,426,21780,ONE STORY,0.0,0,0.247,No,Residential,RI,1958,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,8,53,013500,5,1,0,0,Yes,100.0,25000
sample_010462,1.0,parcel_008954,2016-02-13 12:25:59,"2302 Zimmerman St, Flint, MI 48503, USA",43.006407,-83.716032,Private,1346,0,61794,TWO STORY,0.0,0,0.085,No,Residential,RI,1915,N,B,Traditional Neighborhood,TN-2,Good,Good, ,Other,8,49,003700,2,11,0,0,Yes,100.0,9700
sample_000126,1.0,parcel_010077,2016-02-14 12:01:39,"3713 Delaware Ave, Flint, MI 48506, USA",43.040168,-83.639782,Private,10463,350,15215,ONE STORY,0.0,0,0.139,Yes,Residential,RI,1957,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,4,22,002700,2,1,0,0,Yes,100.0,0
sample_002256,1.0,parcel_001313,2016-02-14 12:02:16,"1808 Cadillac St, Flint, MI 48504, USA",43.017271,-83.714577,Private,1689,0,67587,TWO STORY,0.0,0,0.081,No,Residential,RI,1919,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,A.D.,6,39,001600,2,11,0,0,Yes,100.0,9200
sample_003040,1.0,parcel_010099,2016-02-15 12:18:30,"506 Crapo St, Flint, MI 48503, USA",43.0207116,-83.6797688,Private,2048,0,23580,TWO STORY,0.0,0,0.162,No,Residential,RI,1915,N,B,Mixed Residential,MR-1,Good,Fair, ,A.D.,7,42,002900,1,11,0,0,Yes,100.0,16300
sample_013498,1.0,parcel_010896,2016-02-15 12:18:43,"2505 Corunna Rd, Flint, MI 48503, USA",43.003614,-83.719144,Private,1452,0,52469,ONE STORY,0.0,0,0.099,No,Residential,RI,1923,N,B,Traditional Neighborhood,TN-2,Good,Good, ,Dar,8,49,003700,4,11,0,0,Yes,100.0,7400
sample_015159,1.0,parcel_009289,2016-02-15 12:18:45,"1519 Lapeer Rd, Flint, MI 48503, USA",43.011226,-83.67405,Private,1541,181,14069,TWO STORY,0.0,0,0.128,No,Residential,RI,1917,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,Dar,7,42,002900,2,11,0,0,Yes,100.0,7900
sample_009136,2.0,parcel_009289,2016-01-20 13:07:08,"1519 Lapeer Rd, Flint, MI 48503, USA",43.011226,-83.67405,Private,1541,181,14069,TWO STORY,0.0,0,0.128,No,Residential,RI,1917,N,A2,Traditional Neighborhood,TN-2,Good,Fair, ,Dar,7,42,002900,2,11,0,0,Yes,100.0,7900
sample_003225,1.0,parcel_005133,2016-02-15 12:18:47,"916 E Atherton Rd, Flint, MI 48507, USA",42.988875,-83.658258,Private,4031,0,19346,ONE STORY,0.0,0,0.149,No,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,9,61,003500,3,1,0,0,Yes,100.0,11700
sample_005561,1.0,parcel_000059,2016-02-15 12:19:19,"2610 N Dort Hwy, Flint, MI 48506, USA",43.038597,-83.654397,Private,60210,54042,0,,722247.6416,1,4.014,No,Industrial,II,0,N,G,Production Center,PC, , , ,T.C.,4,23,002700,1,1,0,0,No,0.0,0
sample_000285,3.0,parcel_000059,2016-02-15 12:19:13,"2610 N Dort Hwy, Flint, MI 48506, USA",43.038597,-83.654397,Private,60210,54042,0,,722247.6416,1,4.014,No,Industrial,II,0,N,G,Production Center,PC, , , ,T.C.,4,23,002700,1,1,0,0,No,0.0,0
sample_008506,1.0,parcel_003729,2016-02-15 12:49:53,"621 W Holbrook Ave, Flint, MI 48505, USA",43.0721488,-83.7126981,Private,790,0,40404,ONE STORY,0.0,0,0.127,No,Residential,RI,1956,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,1,2,000200,1,1,0,0,Yes,100.0,7500
sample_003327,1.0,parcel_008046,2016-02-16 08:27:00,"2314 Raskob St, Flint, MI 48504, USA",43.022903,-83.719482,Private,2250,0,67750,CAPECOD,0.0,0,0.115,No,Residential,RI,1925,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,6,36,001300,4,5,0,1,No,0.0,0
